i,n,b_low,b_high,r,approx,n_calls,time_ms
35,50,8,35,50,24.734599071374838,255,4
36,50,8,35,50,20.11467640555124,273,4
37,50,8,35,50,22.551666951415484,263,4
38,50,8,35,50,24.294907429078208,221,3
39,50,8,35,50,28.121674824944606,217,3
40,50,8,35,50,18.65247093528804,181,3
41,50,8,35,50,33.7946484177795,214,3
42,50,8,35,50,14.483549722438212,199,3
43,50,8,35,50,19.803082365160748,203,3
44,50,8,35,50,20.74414481679381,227,3
45,50,8,35,50,15.82875456778818,217,3
46,50,8,35,50,17.192450426141946,217,3
47,50,8,35,50,18.421675447173193,283,4
48,50,8,35,50,23.623954931434255,187,3
49,50,8,35,50,20.295146229301587,261,4
50,50,8,35,50,18.378681457617216,221,3
51,50,8,35,50,22.061139096263055,269,4
52,50,8,35,50,12.90973954104542,198,3
53,50,8,35,50,20.841667008599998,231,4
54,50,8,35,50,18.378681457617216,221,3
55,50,8,35,50,18.555736811795214,199,3
56,50,8,35,50,19.493362423434522,241,4
57,50,8,35,50,25.217322183606033,205,3
58,50,8,35,50,21.251365103690794,251,4
59,50,8,35,50,28.609977349876864,207,3
60,50,8,35,50,33.69444912322253,215,3
61,50,8,35,50,33.13950164421188,206,3
62,50,8,35,50,24.510904774786315,260,4
63,50,8,35,50,18.589899438971557,229,4
64,50,8,35,50,18.463661284549364,203,3
65,50,8,35,50,16.73499220925268,229,4
66,50,8,35,50,24.662234997830716,283,4
67,50,8,35,50,18.123928583759565,200,3
68,50,8,35,50,26.769332510014216,268,4
69,50,8,35,50,14.762629147371126,188,3
70,50,8,35,50,27.526158633032658,225,3
71,50,8,35,50,25.93802203423939,229,4
72,50,8,35,50,33.63984193487848,203,3
73,50,8,35,50,31.203076944713455,209,3
74,50,8,35,50,15.585889103744009,205,3
75,50,8,35,50,19.803082365160748,200,3
76,50,8,35,50,23.709009489984503,225,3
77,50,8,35,50,34.2232815781502,213,3
78,50,8,35,50,21.150864743026286,235,4
79,50,8,35,50,27.526158633032658,216,3
80,50,8,35,50,32.93898265019404,221,3
81,50,8,35,50,20.45632221786407,232,3
82,50,8,35,50,20.228091443112884,199,3
83,50,8,35,50,15.389855974165005,222,3
84,50,8,35,50,34.697109182921025,203,3
85,50,8,35,50,30.870341787054624,252,4
86,50,8,35,50,34.06655999730755,234,4
87,50,8,35,50,23.709009489984503,202,3
88,50,8,35,50,21.87645889457152,220,3
89,50,8,35,50,19.885430297821827,224,3
90,50,8,35,50,18.151360071098093,219,3
91,50,8,35,50,31.57352575716956,202,3
92,50,8,35,50,25.180139080424265,234,4
93,50,8,35,50,23.16868815277173,209,3
94,50,8,35,50,18.100272803723577,304,5
95,50,8,35,50,16.84715732551758,249,4
96,50,8,35,50,16.99404557470853,208,3
97,50,8,35,50,26.0131352266202,215,3
98,50,8,35,50,36.80065557169267,192,3
99,50,8,35,50,34.697109182921025,228,3
100,50,8,35,50,16.220678619708686,228,4
1,50,3,12,75,21.71499995996358,193,3
2,50,3,12,75,29.218841114142204,228,4
3,50,3,12,75,24.75313142000459,233,4
4,50,3,12,75,22.646646834148,224,4
5,50,3,12,75,26.11311180175514,248,4
6,50,3,12,75,23.05698693213153,231,4
7,50,3,12,75,30.396382433158696,232,4
8,50,3,12,75,27.829382808588704,224,4
9,50,3,12,75,25.759535987550244,233,4
10,50,3,12,75,26.394356303892827,220,4
11,50,3,12,75,25.574303448545603,242,4
12,50,3,12,75,25.71936007858242,244,4
13,50,3,12,75,21.177133411782584,203,3
14,50,3,12,75,20.825719476192894,215,3
15,50,3,12,75,26.144540354118025,234,4
16,50,3,12,75,22.28006131338429,192,3
17,50,3,12,75,20.580308112405508,197,3
18,50,3,12,75,28.027130807221837,244,4
19,50,3,12,75,20.202206928051393,220,4
20,50,3,12,75,23.35681658248323,233,4
21,50,3,12,75,30.618791734273643,237,4
22,50,3,12,75,25.7380938812856,228,4
23,50,3,12,75,25.31552080438916,246,4
24,50,3,12,75,22.433581391417263,236,4
25,50,3,12,75,31.545046231334513,253,4
26,50,3,12,75,23.579236205426977,218,3
27,50,3,12,75,22.989812992956253,215,3
28,50,3,12,75,25.841664340320655,199,3
29,50,3,12,75,19.776991161749436,197,3
30,50,3,12,75,26.486759436986734,211,3
31,50,3,12,75,20.446620919696564,246,4
32,50,3,12,75,28.1082766356109,211,3
33,50,3,12,75,28.439683297923715,223,4
34,50,3,12,75,25.79088309286234,229,4
35,50,3,12,75,24.767549286521234,200,3
36,50,3,12,75,29.975254711941098,212,3
37,50,3,12,75,23.75676974053889,233,4
38,50,3,12,75,20.370716803937114,222,4
39,50,3,12,75,19.79666370260482,225,4
40,50,3,12,75,20.098483241122334,203,3
41,50,3,12,75,20.524079974965616,223,4
42,50,3,12,75,27.028696711740917,214,4
43,50,3,12,75,26.99236047566368,216,3
44,50,3,12,75,18.144489054636985,216,4
45,50,3,12,75,29.96643866641011,227,4
46,50,3,12,75,20.093082468396858,223,4
47,50,3,12,75,27.608406895304828,229,4
48,50,3,12,75,24.92856889915742,213,3
49,50,3,12,75,17.991210514943937,223,4
50,50,3,12,75,25.917554250951948,216,3
51,50,3,12,75,24.91892699316583,226,4
52,50,3,12,75,21.153822035092205,220,4
53,50,3,12,75,22.225482551748264,240,4
54,50,3,12,75,26.65943459458767,240,4
55,50,3,12,75,27.42644032658596,229,4
56,50,3,12,75,31.368092733490144,229,4
57,50,3,12,75,24.173270723076424,205,3
58,50,3,12,75,20.519788715209437,223,4
59,50,3,12,75,23.17202535102217,222,4
60,50,3,12,75,27.355783981331506,213,3
61,50,3,12,75,15.905060585288386,205,3
62,50,3,12,75,29.585972565767467,227,4
63,50,3,12,75,26.13556235467788,218,4
64,50,3,12,75,26.74775650931199,247,4
65,50,3,12,75,25.601401176007684,217,3
66,50,3,12,75,28.847247519098303,227,4
67,50,3,12,75,29.411181206449776,209,3
68,50,3,12,75,28.698689952746555,236,4
69,50,3,12,75,20.483833961102675,221,4
70,50,3,12,75,28.261022275315888,228,4
71,50,3,12,75,25.097725528832704,215,3
72,50,3,12,75,28.048548275845288,232,4
73,50,3,12,75,24.540269894708025,202,3
74,50,3,12,75,26.873911094172758,234,4
75,50,3,12,75,30.985113683073685,248,4
76,50,3,12,75,23.19097435417097,216,3
77,50,3,12,75,27.449083533686935,213,3
78,50,3,12,75,29.912668994615963,210,3
79,50,3,12,75,26.305346881925924,242,4
80,50,3,12,75,31.000242246765367,231,4
81,50,3,12,75,18.84687420728985,224,4
82,50,3,12,75,25.407375033629734,241,4
83,50,3,12,75,21.237251618087377,189,3
84,50,3,12,75,28.173828703560687,217,3
85,50,3,12,75,18.753223429618707,205,3
86,50,3,12,75,22.805449083349764,202,3
87,50,3,12,75,27.057595033055513,238,4
88,50,3,12,75,21.340998379823283,197,3
89,50,3,12,75,28.50267096243003,225,4
90,50,3,12,75,28.376449475902422,222,4
91,50,3,12,75,27.247164186197736,240,4
92,50,3,12,75,28.218625477753452,216,3
93,50,3,12,75,24.265585185340704,245,4
94,50,3,12,75,23.36088051547124,201,3
95,50,3,12,75,28.347496030678535,249,4
96,50,3,12,75,21.997296855388107,241,4
97,50,3,12,75,27.406651473936464,228,4
98,50,3,12,75,29.022951632413722,235,4
99,50,3,12,75,21.322038055717808,213,3
100,50,3,12,75,28.79174132405953,210,3
1,50,13,53,75,27.423685696111015,183,3
2,50,13,53,75,31.714261608037976,166,2
3,50,13,53,75,28.35252266245834,161,2
4,50,13,53,75,31.950252865478905,225,3
5,50,13,53,75,24.198054456858372,149,2
6,50,13,53,75,21.33061774034865,216,3
7,50,13,53,75,35.968099870536584,223,3
8,50,13,53,75,38.695069339216396,247,4
9,50,13,53,75,32.78546555685129,243,4
10,50,13,53,75,43.644024683355354,210,3
11,50,13,53,75,33.606550356379316,208,3
12,50,13,53,75,28.138236696892235,177,3
13,50,13,53,75,33.85578902095706,208,3
14,50,13,53,75,19.943762379055123,243,4
15,50,13,53,75,24.053634544407878,243,4
16,50,13,53,75,23.6702181246419,178,2
17,50,13,53,75,19.075195923645083,221,3
18,50,13,53,75,15.45983752180534,185,3
19,50,13,53,75,31.767936868996184,212,3
20,50,13,53,75,32.419913882914265,222,3
21,50,13,53,75,12.046324579496567,172,2
22,50,13,53,75,36.69686659397731,244,4
23,50,13,53,75,25.36213251016156,241,4
24,50,13,53,75,29.4364952753131,235,3
25,50,13,53,75,43.626072789227976,215,3
26,50,13,53,75,25.58415365907849,199,3
27,50,13,53,75,43.626072789227976,194,3
28,50,13,53,75,22.925851335345314,202,3
29,50,13,53,75,32.497752166805306,210,3
30,50,13,53,75,25.691653638815065,230,3
31,50,13,53,75,22.727905107666405,253,4
32,50,13,53,75,29.864531756049914,254,4
33,50,13,53,75,38.5867305807359,196,3
34,50,13,53,75,31.420968304950872,202,3
35,50,13,53,75,37.6937967195154,259,4
36,50,13,53,75,38.70191486519428,261,4
37,50,13,53,75,29.914387356961264,185,3
38,50,13,53,75,29.26824452044879,207,3
39,50,13,53,75,35.07319713180792,215,3
40,50,13,53,75,32.986862685144246,177,3
41,50,13,53,75,17.27271104815521,217,3
42,50,13,53,75,22.312340234150795,190,3
43,50,13,53,75,42.528406491639686,193,3
44,50,13,53,75,35.59136418178129,189,3
45,50,13,53,75,25.145895127573322,176,3
46,50,13,53,75,34.97124563381945,191,3
47,50,13,53,75,40.43959575740699,261,4
48,50,13,53,75,41.274888187899236,227,3
49,50,13,53,75,28.970054059755206,183,3
50,50,13,53,75,15.876228002477731,178,3
51,50,13,53,75,32.63081733049782,162,2
52,50,13,53,75,35.21268153496533,217,3
53,50,13,53,75,10.601070134372737,202,3
54,50,13,53,75,27.41029531910037,185,3
55,50,13,53,75,37.32207163395603,190,3
56,50,13,53,75,30.039480407536093,216,3
57,50,13,53,75,29.80812742292811,210,3
58,50,13,53,75,46.48580757875449,229,3
59,50,13,53,75,28.158327168390016,230,3
60,50,13,53,75,35.02078469954816,208,3
61,50,13,53,75,28.158327168390016,219,3
62,50,13,53,75,32.03326287926724,235,4
63,50,13,53,75,24.62031002285444,233,3
64,50,13,53,75,11.797796935870982,206,3
65,50,13,53,75,18.764532116352356,187,3
66,50,13,53,75,29.4599816426851,214,3
67,50,13,53,75,35.911739131650975,224,3
68,50,13,53,75,30.83709054121305,214,3
69,50,13,53,75,25.111133510562226,248,4
70,50,13,53,75,31.01431591771476,176,3
71,50,13,53,75,26.777502617416168,192,3
72,50,13,53,75,40.82924952642409,233,3
73,50,13,53,75,36.23969850259358,272,4
74,50,13,53,75,26.745222403324888,195,3
75,50,13,53,75,18.462331639675927,179,3
76,50,13,53,75,36.940469202509384,292,5
77,50,13,53,75,35.906015414107415,191,3
78,50,13,53,75,43.97774066791061,219,3
79,50,13,53,75,34.44411234528793,257,4
80,50,13,53,75,31.232708738790613,231,4
81,50,13,53,75,29.653686275924354,233,3
82,50,13,53,75,33.60112556763126,201,3
83,50,13,53,75,20.994194317661634,219,3
84,50,13,53,75,42.19873086719898,198,3
85,50,13,53,75,34.77621890810832,246,4
86,50,13,53,75,33.272373521701155,200,3
87,50,13,53,75,18.955510454117306,254,4
88,50,13,53,75,29.57234839642073,173,2
89,50,13,53,75,42.30781347777429,227,3
90,50,13,53,75,15.709467842488843,174,3
91,50,13,53,75,31.232968297994894,186,3
92,50,13,53,75,29.80812742292811,172,2
93,50,13,53,75,30.731694460573063,229,3
94,50,13,53,75,13.963845848310726,159,2
95,50,13,53,75,32.57906307097267,265,4
96,50,13,53,75,23.372255828361773,214,3
97,50,13,53,75,17.39531022940494,226,3
98,50,13,53,75,40.930832633436104,194,3
99,50,13,53,75,41.90641668328795,196,3
100,50,13,53,75,32.524217298241105,213,3
1,100,1,1,25,12.14552766293988,1150,24
2,100,1,1,25,12.091073325290157,1150,24
3,100,1,1,25,12.090089142098005,1150,23
4,100,1,1,25,12.09599724891465,1150,23
5,100,1,1,25,12.06979904811715,1150,23
6,100,1,1,25,12.128513442526158,1150,24
7,100,1,1,25,12.06811430137094,1150,24
8,100,1,1,25,12.0359765682071,1150,24
9,100,1,1,25,11.911449055426264,1150,24
10,100,1,1,25,12.080713085126192,1150,24
11,100,1,1,25,12.067733904642424,1150,23
12,100,1,1,25,11.976335478283723,1150,23
13,100,1,1,25,12.088272551769892,1150,24
14,100,1,1,25,12.029570143920832,1150,24
15,100,1,1,25,11.985866807995155,1150,24
16,100,1,1,25,11.982084511184922,1150,24
17,100,1,1,25,12.054466436557389,1150,24
18,100,1,1,25,12.078225666841075,1150,24
19,100,1,1,25,12.09794507212197,1150,24
20,100,1,1,25,12.074986148094059,1150,24
21,100,1,1,25,12.01212890741835,1150,24
22,100,1,1,25,12.129920456442019,1150,24
23,100,1,1,25,12.129920456442019,1150,23
24,100,1,1,25,12.087397939795235,1150,23
25,100,1,1,25,12.069933524108212,1150,23
26,100,1,1,25,12.129920456442019,1150,24
27,100,1,1,25,12.13016587169638,1150,24
28,100,1,1,25,12.095002468504084,1150,24
29,100,1,1,25,12.08950967131378,1150,24
30,100,1,1,25,12.146764782483766,1150,24
31,100,1,1,25,12.128928752152493,1150,24
32,100,1,1,25,12.113429384113008,1150,23
33,100,1,1,25,12.102481998208383,1150,23
34,100,1,1,25,12.146764782483766,1150,23
35,100,1,1,25,12.13016587169638,1150,23
36,100,1,1,25,12.146764782483766,1150,24
37,100,1,1,25,12.072479845727095,1150,24
38,100,1,1,25,12.10893161404125,1150,24
39,100,1,1,25,12.13044360452673,1150,24
40,100,1,1,25,12.072665345272032,1150,24
41,100,1,1,25,11.907824246804509,1150,24
42,100,1,1,25,12.090504698432326,1150,24
43,100,1,1,25,11.945024983470105,1150,24
44,100,1,1,25,11.984712468843053,1150,24
45,100,1,1,25,12.037993558169077,1150,24
46,100,1,1,25,12.080136805678912,1150,24
47,100,1,1,25,12.074799520957557,1150,24
48,100,1,1,25,12.079925544320847,1150,24
49,100,1,1,25,12.082305522128198,1150,24
50,100,1,1,25,12.13016587169638,1150,23
51,100,1,1,25,12.14552766293988,1150,24
52,100,1,1,25,12.13016587169638,1150,25
53,100,1,1,25,12.096054088503035,1150,24
54,100,1,1,25,12.146764782483766,1150,24
55,100,1,1,25,12.085990925879372,1150,24
56,100,1,1,25,12.08999468562482,1150,24
57,100,1,1,25,12.059458039604404,1150,24
58,100,1,1,25,12.087397939795235,1150,24
59,100,1,1,25,11.868190388366664,1150,24
60,100,1,1,25,11.941139534409698,1150,24
61,100,1,1,25,12.073716965270982,1150,24
62,100,1,1,25,11.978305379704647,1150,24
63,100,1,1,25,12.07067650826031,1150,24
64,100,1,1,25,12.146764782483766,1150,24
65,100,1,1,25,12.075983239909789,1150,24
66,100,1,1,25,12.145249930109529,1150,24
67,100,1,1,25,12.09056129131273,1150,24
68,100,1,1,25,12.090612290182719,1150,23
69,100,1,1,25,12.04447235368568,1150,24
70,100,1,1,25,12.11050183654357,1150,24
71,100,1,1,25,12.114356427330634,1150,24
72,100,1,1,25,11.95865695671492,1150,24
73,100,1,1,25,12.129920456442019,1150,24
74,100,1,1,25,12.063483908275344,1150,23
75,100,1,1,25,12.077760378432002,1150,23
76,100,1,1,25,12.128928752152493,1150,24
77,100,1,1,25,12.12302064533585,1150,24
78,100,1,1,25,12.084097993301603,1150,24
79,100,1,1,25,12.12302064533585,1150,24
80,100,1,1,25,12.077158441669164,1150,23
81,100,1,1,25,12.080136805678912,1150,23
82,100,1,1,25,12.145004514855167,1150,23
83,100,1,1,25,12.078748814925788,1150,23
84,100,1,1,25,11.917223815981906,1150,24
85,100,1,1,25,12.001016255403801,1150,24
86,100,1,1,25,11.966585143145437,1150,23
87,100,1,1,25,12.128928752152493,1150,24
88,100,1,1,25,12.114959292535692,1150,23
89,100,1,1,25,12.076131096974628,1150,24
90,100,1,1,25,12.04932218672279,1150,24
91,100,1,1,25,12.05394379773412,1150,24
92,100,1,1,25,12.013824851350025,1150,24
93,100,1,1,25,12.033581117797453,1150,24
94,100,1,1,25,12.114959292535692,1150,24
95,100,1,1,25,11.814392299401185,1150,24
96,100,1,1,25,12.122926188862666,1150,24
97,100,1,1,25,12.034461715832862,1150,24
98,100,1,1,25,12.112841574956395,1150,24
99,100,1,1,25,12.11471387728133,1150,24
100,100,1,1,25,12.113429384113008,1150,24
1,100,1,4,25,11.080014721479737,556,11
2,100,1,4,25,11.656932224869315,576,11
3,100,1,4,25,10.092038489011516,576,11
4,100,1,4,25,11.870496821392084,588,11
5,100,1,4,25,10.687504025747241,599,11
6,100,1,4,25,11.818090120512979,602,12
7,100,1,4,25,11.685563286221944,593,12
8,100,1,4,25,11.73391747874853,572,11
9,100,1,4,25,11.736457168913049,578,11
10,100,1,4,25,11.704402163042701,597,12
11,100,1,4,25,11.048791998834933,580,11
12,100,1,4,25,11.66276341786144,593,11
13,100,1,4,25,11.572109700304726,590,11
14,100,1,4,25,11.685563286221944,578,11
15,100,1,4,25,11.436611292860853,574,11
16,100,1,4,25,11.035799868636817,580,11
17,100,1,4,25,11.328256247548444,594,12
18,100,1,4,25,11.410674322133934,590,11
19,100,1,4,25,11.421995008652884,571,11
20,100,1,4,25,11.913263020293702,604,12
21,100,1,4,25,11.273583589926448,581,11
22,100,1,4,25,10.63897348560701,573,11
23,100,1,4,25,11.676736932541067,585,11
24,100,1,4,25,11.793646974166261,586,11
25,100,1,4,25,11.834596190862655,580,11
26,100,1,4,25,11.018039158578937,590,12
27,100,1,4,25,11.745381770572186,596,12
28,100,1,4,25,10.526192926699363,552,11
29,100,1,4,25,11.573625203041084,592,11
30,100,1,4,25,11.546137302387297,594,11
31,100,1,4,25,10.709255234788113,583,11
32,100,1,4,25,11.529826883646118,579,11
33,100,1,4,25,10.598153571030867,553,10
34,100,1,4,25,11.649215454171818,599,12
35,100,1,4,25,11.671378093119138,583,11
36,100,1,4,25,10.826261343465399,600,12
37,100,1,4,25,11.334052038195319,546,10
38,100,1,4,25,11.108556227313208,581,11
39,100,1,4,25,12.10714806976948,592,11
40,100,1,4,25,11.538851258828103,574,11
41,100,1,4,25,11.349937698000659,581,11
42,100,1,4,25,11.0546184479605,579,11
43,100,1,4,25,10.803741965929369,557,11
44,100,1,4,25,11.403953491736377,574,11
45,100,1,4,25,10.053322457617792,558,11
46,100,1,4,25,11.555845984882561,572,11
47,100,1,4,25,10.192276935556349,564,11
48,100,1,4,25,11.466719434458092,601,12
49,100,1,4,25,11.54190790732318,582,11
50,100,1,4,25,11.462612709433865,588,11
51,100,1,4,25,11.502222514460893,586,11
52,100,1,4,25,10.760153970996978,561,11
53,100,1,4,25,10.702237547981499,583,11
54,100,1,4,25,11.463799961725764,584,11
55,100,1,4,25,11.501757731280662,596,12
56,100,1,4,25,11.640426154519638,570,11
57,100,1,4,25,11.659969510985938,597,12
58,100,1,4,25,11.54967196952951,599,12
59,100,1,4,25,11.264752272759386,563,11
60,100,1,4,25,10.510808705836325,553,11
61,100,1,4,25,11.620930261999995,606,11
62,100,1,4,25,11.449876637929854,580,11
63,100,1,4,25,10.914052957169439,538,10
64,100,1,4,25,11.502973762263252,584,11
65,100,1,4,25,11.979559346303272,594,11
66,100,1,4,25,11.39132008345521,593,11
67,100,1,4,25,11.81163469963279,579,11
68,100,1,4,25,10.91389423174321,579,11
69,100,1,4,25,10.856202028803876,580,11
70,100,1,4,25,10.633681932169186,555,11
71,100,1,4,25,10.8505765021551,562,11
72,100,1,4,25,11.41692450093025,573,11
73,100,1,4,25,11.040240466544835,580,11
74,100,1,4,25,10.948355563953653,567,11
75,100,1,4,25,11.926159095823454,584,11
76,100,1,4,25,11.077061915419996,592,11
77,100,1,4,25,11.06945855979388,597,12
78,100,1,4,25,10.879167425023885,594,11
79,100,1,4,25,11.345661455127475,585,11
80,100,1,4,25,11.256023665971771,587,11
81,100,1,4,25,11.640426154519638,569,11
82,100,1,4,25,11.389866045526839,588,11
83,100,1,4,25,10.628036635314313,536,11
84,100,1,4,25,11.582956128594162,580,11
85,100,1,4,25,10.935853123527739,584,11
86,100,1,4,25,10.963969474270343,588,11
87,100,1,4,25,9.906236295208467,591,11
88,100,1,4,25,10.728411946471152,585,11
89,100,1,4,25,11.186472382984897,554,11
90,100,1,4,25,11.197093245447128,587,11
91,100,1,4,25,10.883805736365755,581,11
92,100,1,4,25,11.066092134178023,593,11
93,100,1,4,25,10.881219693525356,558,11
94,100,1,4,25,11.668276149686161,592,11
95,100,1,4,25,11.034350350477318,544,11
96,100,1,4,25,10.971623627035392,604,12
97,100,1,4,25,11.018454944373506,567,11
98,100,1,4,25,11.599140211644684,561,11
99,100,1,4,25,11.449876637929854,570,11
100,100,1,4,25,10.623443499999523,593,12
1,100,4,17,25,12.519349280152174,512,10
2,100,4,17,25,13.206136947433329,482,9
3,100,4,17,25,11.65515298529463,536,10
4,100,4,17,25,14.536504263200335,512,10
5,100,4,17,25,11.892712985822065,490,9
6,100,4,17,25,13.865486732614112,508,10
7,100,4,17,25,9.049406077610648,485,9
8,100,4,17,25,14.292621126537412,470,9
9,100,4,17,25,8.731615015693986,484,9
10,100,4,17,25,12.279245886126272,482,9
11,100,4,17,25,12.359471064236079,489,9
12,100,4,17,25,10.008063370091055,447,8
13,100,4,17,25,14.113619436704388,498,9
14,100,4,17,25,10.132093764089777,482,9
15,100,4,17,25,14.017565783595712,531,10
16,100,4,17,25,14.113619436704388,539,10
17,100,4,17,25,13.069366752319489,484,9
18,100,4,17,25,14.09514994485624,520,10
19,100,4,17,25,14.429889697104878,516,9
20,100,4,17,25,12.775653217462045,477,9
21,100,4,17,25,12.775653217462045,454,8
22,100,4,17,25,12.36534263212053,505,10
23,100,4,17,25,14.536504263200335,489,9
24,100,4,17,25,13.346409130041685,480,9
25,100,4,17,25,10.906520296308635,457,8
26,100,4,17,25,12.36534263212053,476,9
27,100,4,17,25,12.55694224591725,479,9
28,100,4,17,25,12.775653217462045,493,9
29,100,4,17,25,14.290021186029655,606,11
30,100,4,17,25,13.390831865914791,464,8
31,100,4,17,25,14.429889697104878,536,10
32,100,4,17,25,13.069366752319489,473,8
33,100,4,17,25,13.206136947433329,517,9
34,100,4,17,25,13.390831865914791,475,9
35,100,4,17,25,8.731615015693986,464,8
36,100,4,17,25,11.49308297235685,484,9
37,100,4,17,25,14.275797317955629,524,10
38,100,4,17,25,14.536504263200335,522,10
39,100,4,17,25,12.55694224591725,469,9
40,100,4,17,25,14.348425560162953,534,10
41,100,4,17,25,14.137867391243034,553,10
42,100,4,17,25,12.189289876294911,496,9
43,100,4,17,25,14.724614857671288,609,11
44,100,4,17,25,12.686307714848175,495,9
45,100,4,17,25,12.236769246828363,650,12
46,100,4,17,25,14.292621126537412,486,9
47,100,4,17,25,12.519349280152174,501,9
48,100,4,17,25,12.948380751899775,542,10
49,100,4,17,25,12.642385009842723,471,9
50,100,4,17,25,13.206136947433329,448,8
51,100,4,17,25,14.215157352543633,583,11
52,100,4,17,25,12.634848393422253,495,9
53,100,4,17,25,14.20379836276665,547,10
54,100,4,17,25,14.292621126537412,481,9
55,100,4,17,25,11.79251768448296,500,9
56,100,4,17,25,13.390831865914791,456,8
57,100,4,17,25,13.346409130041685,482,9
58,100,4,17,25,12.397446406038107,526,10
59,100,4,17,25,12.1742930245561,468,8
60,100,4,17,25,13.882310541195897,481,9
61,100,4,17,25,10.979411212570888,570,11
62,100,4,17,25,13.206136947433329,483,9
63,100,4,17,25,10.329470455644742,469,8
64,100,4,17,25,12.775653217462045,478,9
65,100,4,17,25,12.359471064236079,536,10
66,100,4,17,25,12.793884358528942,532,10
67,100,4,17,25,12.686307714848175,499,9
68,100,4,17,25,13.69167531896158,487,9
69,100,4,17,25,14.35575211786501,584,11
70,100,4,17,25,13.206136947433329,454,8
71,100,4,17,25,10.329470455644742,482,9
72,100,4,17,25,11.482402400480549,465,9
73,100,4,17,25,14.292621126537412,454,8
74,100,4,17,25,14.429889697104878,546,10
75,100,4,17,25,13.206136947433329,504,9
76,100,4,17,25,14.159352918918092,448,8
77,100,4,17,25,14.292621126537412,465,8
78,100,4,17,25,12.658353778879327,530,10
79,100,4,17,25,14.159352918918092,469,9
80,100,4,17,25,10.697336845712648,495,9
81,100,4,17,25,12.877037632978976,545,10
82,100,4,17,25,13.511559940334582,543,10
83,100,4,17,25,8.973083963169616,449,8
84,100,4,17,25,12.658353778879327,519,10
85,100,4,17,25,13.78014559996943,590,11
86,100,4,17,25,11.470458066813165,460,8
87,100,4,17,25,12.55694224591725,477,9
88,100,4,17,25,12.949459193153007,573,11
89,100,4,17,25,13.390831865914791,502,9
90,100,4,17,25,12.1742930245561,504,9
91,100,4,17,25,12.189289876294911,497,9
92,100,4,17,25,13.69167531896158,513,10
93,100,4,17,25,13.882310541195897,494,9
94,100,4,17,25,13.390831865914791,497,9
95,100,4,17,25,13.206136947433329,522,10
96,100,4,17,25,14.536504263200335,499,9
97,100,4,17,25,12.189289876294911,481,9
98,100,4,17,25,11.130593363551444,478,9
99,100,4,17,25,14.536504263200335,531,10
100,100,4,17,25,15.26432093142641,607,12
1,100,1,1,50,17.695294581649122,1100,24
2,100,1,1,50,17.695883922470443,1100,24
3,100,1,1,50,17.67890858147493,1100,24
4,100,1,1,50,17.54180675949403,1100,24
5,100,1,1,50,17.755772133806467,1100,23
6,100,1,1,50,17.755108501766447,1100,23
7,100,1,1,50,17.568407815142695,1100,23
8,100,1,1,50,17.622747179055207,1100,23
9,100,1,1,50,17.692208285748773,1100,24
10,100,1,1,50,17.675823312216462,1100,23
11,100,1,1,50,17.714135407859413,1100,23
12,100,1,1,50,17.75707507539842,1100,24
13,100,1,1,50,17.780404187544953,1100,24
14,100,1,1,50,17.68490699851851,1100,24
15,100,1,1,50,17.606888742533148,1100,23
16,100,1,1,50,17.711832543276277,1100,23
17,100,1,1,50,17.609025434686544,1100,24
18,100,1,1,50,17.640414192031347,1100,24
19,100,1,1,50,17.70369834481811,1100,23
20,100,1,1,50,17.700958498213343,1100,24
21,100,1,1,50,17.606411739396364,1100,23
22,100,1,1,50,17.632527232617765,1100,23
23,100,1,1,50,17.722753217332798,1100,23
24,100,1,1,50,17.674372620737017,1100,23
25,100,1,1,50,17.710963648080746,1100,23
26,100,1,1,50,17.667279391493782,1100,23
27,100,1,1,50,17.71302322443356,1100,23
28,100,1,1,50,17.66459183602208,1100,23
29,100,1,1,50,17.671054141200155,1100,23
30,100,1,1,50,17.674085332933227,1100,23
31,100,1,1,50,17.77860011878818,1100,23
32,100,1,1,50,17.65921170872301,1100,23
33,100,1,1,50,17.758933039759416,1100,24
34,100,1,1,50,17.687320416971282,1100,24
35,100,1,1,50,17.693409839610457,1100,24
36,100,1,1,50,17.774546399000936,1100,23
37,100,1,1,50,17.76090441400899,1100,24
38,100,1,1,50,17.50393332340019,1100,24
39,100,1,1,50,17.723041721545155,1100,24
40,100,1,1,50,17.63343053165463,1100,24
41,100,1,1,50,17.780404187544953,1100,24
42,100,1,1,50,17.7075888952058,1100,23
43,100,1,1,50,17.69560747450613,1100,23
44,100,1,1,50,17.771428093509332,1100,24
45,100,1,1,50,17.685736745793697,1100,24
46,100,1,1,50,17.695189795651654,1100,23
47,100,1,1,50,17.67271357237071,1100,24
48,100,1,1,50,17.643176631890654,1100,24
49,100,1,1,50,17.709006804685906,1100,24
50,100,1,1,50,17.72494777906175,1100,24
51,100,1,1,50,17.675725239134614,1100,24
52,100,1,1,50,17.71365476389826,1100,24
53,100,1,1,50,17.75247842607764,1100,24
54,100,1,1,50,17.603072319167524,1100,24
55,100,1,1,50,17.70464313907935,1100,24
56,100,1,1,50,17.735040537714102,1100,24
57,100,1,1,50,17.706874425288884,1100,23
58,100,1,1,50,17.66991396199948,1100,24
59,100,1,1,50,17.601699627078265,1100,24
60,100,1,1,50,17.74039963525909,1100,24
61,100,1,1,50,17.53542032217307,1100,24
